,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Is_test,SalePrice
1486,20,RL,70.0,9135,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4,3,3,6,810.0,1,0.0,726.0,1536.0,GasA,5,1,4,1536,0,0,1536,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2002.0,2,2.0,532.0,3,3,2,192,74,0,0,0,0,0,0,None,0,12,2008,WD ,0,214000.0
1487,20,RL,90.0,14115,0,None,2,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,1,5,296.0,6,547.0,230.0,1073.0,GasA,5,1,4,1811,0,0,1811,0.0,0.0,1,0,2,1,5,6,7,1,4,Attchd,1956.0,3,2.0,470.0,3,3,2,0,0,280,0,0,0,0,0,None,0,7,2006,WD ,0,230000.0
1488,60,RL,109.0,14154,0,None,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5,4,1,1,0.0,1,0.0,1063.0,1063.0,GasA,5,1,4,1071,1101,0,2172,0.0,0.0,2,1,3,1,4,9,7,1,4,Attchd,2006.0,2,3.0,947.0,3,3,2,192,62,0,0,0,0,0,0,None,0,8,2007,New,0,280000.0
1489,20,C (all),65.0,6565,0,None,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,967.0,1,0.0,106.0,1073.0,GasA,4,1,3,1073,0,0,1073,1.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1985.0,1,2.0,720.0,3,3,2,0,444,0,0,0,0,0,0,None,0,8,2007,WD ,0,140000.0
1490,60,RL,70.0,7700,0,None,3,Lvl,3,Inside,2,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,3,1,4,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,7,1,3,Attchd,1966.0,1,2.0,442.0,3,3,2,0,124,216,0,0,0,0,0,None,0,6,2010,WD ,0,155000.0
1491,50,C (all),63.0,4761,0,None,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,1020.0,1020.0,GasA,2,0,1,1020,0,0,1020,0.0,0.0,1,0,2,1,2,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,0,0,105,0,0,0,0,0,None,0,10,2006,ConLD,0,64500.0
1492,60,RL,87.0,12361,0,None,2,Lvl,3,CulDSac,2,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,4,4,PConc,4,3,1,6,860.0,1,0.0,86.0,946.0,GasA,5,1,4,964,838,0,1802,0.0,1.0,2,1,3,1,4,8,7,1,4,2Types,2000.0,2,4.0,1017.0,3,3,2,450,92,0,0,0,0,0,0,None,0,5,2010,WD ,0,218000.0
1493,80,RL,72.0,9720,0,None,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,3,3,CBlock,3,5,3,5,755.0,1,0.0,240.0,995.0,GasA,3,1,4,1009,0,0,1009,0.0,0.0,2,0,3,1,3,6,7,1,2,Detchd,1977.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,3,None,0,6,2007,WD ,0,160000.0
1494,20,FV,72.0,8640,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1314.0,1338.0,GasA,5,1,4,1338,0,0,1338,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2007.0,2,2.0,598.0,3,3,2,0,141,0,0,0,0,0,0,None,0,11,2007,New,0,208900.0
1495,20,RL,123.0,47007,0,None,2,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,4,3820,0,0,3820,0.0,0.0,3,1,5,1,5,11,7,2,4,Attchd,1959.0,1,2.0,624.0,3,3,2,0,372,0,0,0,0,0,0,None,0,7,2008,WD ,0,284700.0
1496,160,FV,30.0,3180,0,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,1,4,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,7,0,0,Detchd,2007.0,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,0,None,0,3,2008,WD ,0,146000.0
1497,120,RL,38.0,14963,0,None,1,Lvl,3,Inside,2,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,6,786.0,1,0.0,474.0,1260.0,GasA,5,1,4,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,7,2,4,Attchd,1996.0,3,2.0,500.0,3,3,2,120,30,0,0,224,0,0,0,None,0,12,2008,WD ,0,245500.0
1498,45,RM,50.0,5000,0,None,3,Bnk,3,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,992.0,992.0,GasA,5,1,4,1013,0,0,1013,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1926.0,1,1.0,160.0,2,3,2,0,0,101,0,0,0,0,0,None,0,4,2008,WD ,0,113000.0
1499,20,RL,129.0,16870,0,None,2,Lvl,3,FR3,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,4,3,PConc,5,3,4,6,1531.0,1,0.0,251.0,1782.0,GasA,5,1,4,1782,0,0,1782,1.0,0.0,2,0,3,1,4,7,7,2,4,Attchd,2004.0,3,3.0,932.0,3,3,2,99,82,0,0,0,0,0,0,None,0,4,2009,WD ,0,296000.0
1500,20,RL,86.0,14157,0,None,2,HLS,3,Corner,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,4,6,1249.0,1,0.0,673.0,1922.0,GasA,5,1,4,1922,0,0,1922,1.0,0.0,2,0,3,1,4,8,7,1,4,Attchd,2005.0,3,3.0,676.0,3,3,2,178,51,0,0,0,0,0,0,None,0,7,2007,WD ,0,377426.0
1501,20,RL,96.0,12456,0,None,3,Lvl,3,FR2,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5,3,4,6,1172.0,1,0.0,528.0,1700.0,GasA,5,1,4,1718,0,0,1718,1.0,0.0,2,0,3,1,5,7,7,1,4,Attchd,2008.0,3,3.0,786.0,3,3,2,216,48,0,0,0,0,0,0,None,0,7,2009,WD ,0,337500.0
1502,20,RL,100.0,14836,0,None,2,HLS,3,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,5,3,PConc,5,3,4,6,2146.0,1,0.0,346.0,2492.0,GasA,5,1,4,2492,0,0,2492,1.0,0.0,2,1,2,1,5,8,7,1,5,Attchd,2004.0,3,3.0,949.0,3,3,2,226,235,0,0,0,0,0,0,None,0,2,2009,WD ,0,552000.0
1503,50,RL,56.0,6956,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,2,1,0.0,1,0.0,624.0,624.0,GasA,5,1,4,624,312,0,936,0.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1948.0,1,1.0,265.0,3,1,2,0,0,0,0,0,0,0,0,None,0,4,2006,WD ,0,97900.0
1504,20,FV,75.0,7862,0,None,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,27.0,1,0.0,1191.0,1218.0,GasA,5,1,4,1218,0,0,1218,0.0,0.0,2,0,2,1,4,4,7,0,0,Attchd,2009.0,3,2.0,676.0,3,3,2,0,102,0,0,0,0,0,0,None,0,9,2009,New,0,208300.0
1505,60,RL,0.0,11050,0,None,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,910.0,910.0,GasA,5,1,4,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1996.0,1,3.0,816.0,3,3,2,318,32,0,0,0,0,0,0,None,0,9,2008,WD ,0,213000.0
1506,60,RL,57.0,8924,0,None,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,880.0,880.0,GasA,5,1,4,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,1998.0,3,2.0,527.0,3,3,2,120,155,0,0,0,0,0,0,None,0,7,2008,WD ,0,188000.0
1507,20,RL,0.0,9610,0,None,2,Lvl,3,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3,3,1,3,203.0,1,0.0,918.0,1121.0,GasA,5,1,3,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,7,1,3,Attchd,1958.0,2,2.0,488.0,3,3,2,80,0,0,0,0,0,0,0,None,0,12,2006,WD ,0,162000.0
1508,50,RM,75.0,13710,0,None,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,420.0,1,0.0,490.0,910.0,GasA,3,1,3,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,7,0,0,Attchd,1950.0,1,1.0,282.0,3,3,2,289,0,0,0,0,0,0,3,None,0,6,2007,WD ,0,152000.0
1509,60,FV,100.0,12552,0,None,3,Lvl,3,Corner,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,222.0,1,0.0,769.0,991.0,GasA,5,1,4,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2004.0,2,2.0,678.0,3,3,2,0,136,0,0,0,0,0,2,None,0,5,2010,WD ,0,254900.0
1510,60,RL,43.0,14565,0,None,1,Lvl,3,CulDSac,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,3,6,537.0,1,0.0,295.0,832.0,GasA,5,1,4,832,825,0,1657,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,1994.0,2,2.0,483.0,3,3,2,144,74,0,0,0,0,0,0,Shed,2000,11,2008,WD ,0,189000.0
1511,20,RL,56.0,18559,0,None,2,Lvl,3,CulDSac,2,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4,3,1,6,1206.0,3,186.0,656.0,2048.0,GasA,3,1,4,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,7,2,2,Attchd,1978.0,3,2.0,550.0,3,3,2,200,0,0,0,0,0,0,0,None,0,8,2008,WD ,0,235000.0
1512,190,RL,68.0,10880,0,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1040.0,1,0.0,124.0,1164.0,GasW,3,0,4,1164,0,0,1164,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1950.0,1,1.0,240.0,3,3,2,0,48,0,0,0,0,0,0,None,0,8,2008,ConLD,0,125000.0
1513,120,RL,24.0,2280,0,None,3,Lvl,3,FR2,2,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,836.0,836.0,GasA,5,1,4,836,0,0,836,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1975.0,1,1.0,308.0,3,3,2,0,30,0,0,0,0,0,0,None,0,6,2010,WD ,0,120000.0
1514,20,A (agr),125.0,31250,0,None,3,Lvl,3,Inside,2,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,3,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,3,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,4,0,0,Attchd,1951.0,1,1.0,270.0,2,3,0,0,0,135,0,0,0,0,0,None,0,5,2006,WD ,0,81500.0
1515,90,RL,81.0,11841,1,None,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4,3,3,6,816.0,1,0.0,0.0,816.0,GasA,3,1,4,816,0,0,816,1.0,0.0,1,0,3,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,2,0,32,0,0,0,0,0,0,None,0,5,2007,WD ,0,118500.0
1516,20,FV,85.0,9187,0,None,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5,3,2,6,1121.0,1,0.0,645.0,1766.0,GasA,5,1,4,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,7,1,4,Attchd,2009.0,3,3.0,478.0,3,3,2,195,130,0,0,0,0,0,0,None,0,10,2009,New,0,370878.0
1517,90,RH,82.0,6270,0,None,3,HLS,3,Inside,2,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284.0,1,0.0,717.0,1001.0,GasA,3,0,3,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,7,0,0,2Types,1949.0,1,3.0,871.0,3,3,2,0,0,0,0,0,0,0,0,None,0,8,2007,WD ,0,145000.0
1518,50,RL,0.0,15660,0,None,2,Lvl,3,Corner,2,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3,3,1,4,341.0,1,0.0,457.0,798.0,GasA,5,1,4,1137,817,0,1954,0.0,1.0,1,1,3,1,4,8,7,2,3,Attchd,1939.0,1,2.0,431.0,3,3,2,0,119,150,0,0,0,0,0,None,0,5,2008,WD ,0,311500.0
1519,120,RL,43.0,3087,0,None,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,6,453.0,1,0.0,767.0,1220.0,GasA,5,1,4,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,3,2.0,437.0,3,3,2,100,16,0,0,0,0,0,0,None,0,11,2006,New,0,210250.0
1520,60,RL,95.0,13450,0,None,2,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,700.0,1,0.0,216.0,916.0,GasA,5,1,4,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,7,0,0,BuiltIn,2002.0,2,2.0,492.0,3,3,2,146,91,0,0,0,0,0,0,None,0,6,2006,WD ,0,200000.0
1521,90,RL,75.0,10125,0,None,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,4,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,7,0,0,Attchd,1977.0,1,2.0,539.0,3,3,2,0,0,0,0,0,0,0,0,None,0,8,2009,COD,0,126000.0
1522,70,RL,80.0,8146,0,None,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,2,3,1,1,0.0,1,0.0,405.0,405.0,GasA,4,1,4,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1940.0,1,1.0,281.0,3,3,0,0,0,168,0,111,0,0,0,None,0,5,2009,WD ,0,114000.0
1523,70,RM,60.0,9600,0,None,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2,3,1,1,0.0,1,0.0,677.0,677.0,GasA,3,1,4,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,7,0,0,Detchd,1974.0,1,2.0,720.0,3,3,0,0,0,160,0,0,0,0,0,None,0,6,2009,WD ,0,87500.0
1524,60,RL,98.0,12328,0,None,2,Lvl,3,Inside,2,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,5,3,2,6,986.0,1,0.0,163.0,1149.0,GasA,5,1,4,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,7,1,4,BuiltIn,2005.0,3,3.0,729.0,3,3,2,120,32,0,0,0,0,0,0,None,0,7,2007,WD ,0,349265.0
1525,20,RL,76.0,10141,0,None,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,4,3,PConc,4,3,4,4,516.0,3,774.0,222.0,1512.0,GasA,5,1,4,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2004.0,2,3.0,845.0,3,3,2,210,36,0,0,0,0,0,0,None,0,1,2009,WD ,0,203000.0
1526,20,RL,65.0,8529,0,None,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,20.0,1,0.0,1434.0,1454.0,GasA,5,1,4,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2001.0,2,2.0,527.0,3,3,2,290,39,0,0,0,0,0,0,None,0,4,2009,WD ,0,189000.0
1527,60,FV,65.0,8127,0,None,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,410.0,1,0.0,402.0,812.0,GasA,5,1,4,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2003.0,2,2.0,628.0,3,3,2,0,45,0,0,0,0,0,0,None,0,3,2009,WD ,0,209000.0
1528,70,RM,70.0,8400,0,None,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,3,3,BrkTil,2,4,2,1,0.0,1,0.0,917.0,917.0,GasA,4,1,3,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,7,0,0,Detchd,1930.0,1,1.0,357.0,3,3,2,0,235,0,0,0,0,0,0,None,0,6,2009,WD ,0,160000.0
1529,20,RL,44.0,10751,0,None,2,Lvl,3,CulDSac,2,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2,3,4,5,787.0,1,0.0,250.0,1037.0,GasA,3,1,4,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1974.0,2,2.0,431.0,3,3,2,136,47,0,0,0,0,0,0,None,0,8,2007,WD ,0,129000.0
1530,20,RL,77.0,10010,0,None,3,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,5,1071.0,2,123.0,195.0,1389.0,GasA,4,1,4,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,7,1,3,Attchd,1975.0,2,2.0,418.0,3,3,2,240,38,0,0,0,0,0,0,None,0,4,2006,WD ,0,170000.0
1531,30,RL,40.0,4280,0,None,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,3,PConc,3,3,1,2,365.0,1,0.0,75.0,440.0,GasA,3,0,4,694,0,0,694,0.0,0.0,1,0,2,1,4,4,7,1,4,Detchd,1990.0,1,1.0,352.0,4,3,1,0,0,34,0,0,0,0,3,None,0,3,2007,WD ,0,90350.0
1532,50,RL,60.0,9600,0,None,3,Lvl,3,Corner,2,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,572.0,572.0,Grav,2,0,2,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,7,0,0,None,1978.0,0,0.0,0.0,0,0,0,0,8,128,0,0,0,0,0,None,0,4,2008,WD ,0,79000.0
1533,20,RL,70.0,9800,0,None,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,5,894.0,1,0.0,0.0,894.0,GasA,3,1,4,894,0,0,894,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1975.0,1,2.0,552.0,3,3,2,256,0,0,0,0,0,0,2,None,0,7,2006,WD ,0,149900.0
1534,20,RL,63.0,7560,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,3,119.0,5,613.0,132.0,864.0,GasA,3,1,4,864,0,0,864,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1977.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,None,0,5,2008,WD ,0,123000.0
1535,70,RM,60.0,9600,0,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,1095.0,1095.0,GasW,2,0,4,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,5,0,0,2Types,1920.0,1,3.0,779.0,2,2,0,0,0,90,0,0,0,0,0,None,0,5,2006,WD ,0,87000.0
1536,80,RL,76.0,9880,0,None,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,522.0,1,0.0,574.0,1096.0,GasA,3,1,4,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,7,1,1,Attchd,1977.0,3,1.0,358.0,3,3,2,203,0,0,0,0,576,4,4,None,0,7,2008,WD ,0,171000.0
1537,50,RL,80.0,9600,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,280.0,1,0.0,752.0,1032.0,GasA,3,1,3,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1950.0,1,1.0,288.0,3,3,2,0,0,96,0,0,0,0,0,None,0,4,2008,WD ,0,119000.0
1538,20,RL,70.0,7931,0,None,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,1,4,1148.0,1,0.0,0.0,1148.0,GasA,3,1,4,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1959.0,1,1.0,672.0,3,3,2,0,0,0,0,0,0,0,4,None,0,7,2009,WD ,0,132500.0
1539,70,RM,0.0,5100,0,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,588.0,588.0,GasA,2,1,4,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,7,1,4,Detchd,1925.0,1,1.0,228.0,3,3,2,192,63,0,0,0,0,0,3,None,0,6,2008,WD ,0,161000.0
1540,60,RL,0.0,9720,0,None,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,4,3,PConc,4,3,2,6,1194.0,1,0.0,163.0,1357.0,GasA,5,1,4,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2001.0,3,3.0,725.0,3,3,2,168,116,0,0,0,0,0,0,None,0,1,2008,WD ,0,274000.0
1541,20,RL,70.0,8521,0,None,3,Lvl,3,FR2,2,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,842.0,1,0.0,70.0,912.0,GasA,3,1,4,912,0,0,912,0.0,0.0,1,0,3,1,3,5,7,1,2,Detchd,1974.0,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,3,None,0,5,2010,WD ,0,125000.0
